Brand,Car Name,Body Type,Seats,Fuel Type,Price_Lakh,Mileage_kmpl,Power_BHP,Safety_Stars,Rating_is,Price_Bucket,image_url
Maruti Suzuki,Maruti Brezza,SUV,5.0,"CNG, Petrol",11.245,18.59,94.0,4.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2021_Maruti_Suzuki_Vitara_Brezza_VXI.jpg/960px-2021_Maruti_Suzuki_Vitara_Brezza_VXI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Fronx,Hatchback,5.0,"CNG, Petrol",10.275,21.450000000000003,94.0,4.0,4.5,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Suzuki_Fronx_FFV_Concept.jpg/960px-Suzuki_Fronx_FFV_Concept.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Swift,Hatchback,5.0,"CNG, Petrol",8.04,25.275,85.0,3.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/2018_Suzuki_Swift_SZ5_Boosterjet_SHVS_1.0_Front.jpg/960px-2018_Suzuki_Swift_SZ5_Boosterjet_SHVS_1.0_Front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Dzire,Sedan,5.0,"CNG, Petrol",8.465,25.25,85.0,5.0,4.7,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Maruti_Suzuki_Swift_Dzire.jpg/960px-Maruti_Suzuki_Swift_Dzire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Baleno,Hatchback,5.0,"CNG, Petrol",8.27,22.645000000000003,82.0,3.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/f/ff/Baleno_Maruti_Suzuki.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
Maruti Suzuki,Maruti Grand Vitara,SUV,5.0,"CNG, Hybrid, Petrol",15.54,24.275,94.5,4.0,4.4,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/2024_Suzuki_Vitara_%284th_generation%29_DSC_6083.jpg/960px-2024_Suzuki_Vitara_%284th_generation%29_DSC_6083.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Wagon R,Hatchback,5.0,"CNG, Petrol",6.46,28.805,73.0,2.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2018_Suzuki_Karimun_Wagon_R_GL_%28front%29.jpg/960px-2018_Suzuki_Karimun_Wagon_R_GL_%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Alto K10,Hatchback,5.0,"CNG, Petrol",4.975,24.645,62.0,2.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Parked_Maruti_Suzuki_Alto_K10.jpg/960px-Parked_Maruti_Suzuki_Alto_K10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Ertiga,MPV,7.0,"CNG, Petrol",10.86,20.405,94.5,3.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Maruti_Suzuki_Ertiga%281%29.jpg/960px-Maruti_Suzuki_Ertiga%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti XL6,MPV,6.0,"CNG, Petrol",13.19,20.62,94.5,3.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Maruti_Suzuki_XL6_%28front%29.jpg/960px-Maruti_Suzuki_XL6_%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Celerio,Hatchback,5.0,"CNG, Petrol",6.234999999999999,25.96,61.0,2.0,4.0,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/2008_Maruti_Suzuki_Alto_Dashboard_02.jpg/960px-2008_Maruti_Suzuki_Alto_Dashboard_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Jimny,SUV,4.0,Petrol,13.845,16.65,103.0,3.0,3.5,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/2019_Suzuki_Jimny_SZ5_4X4_Automatic_1.5.jpg/800px-2019_Suzuki_Jimny_SZ5_4X4_Automatic_1.5.jpg
Maruti Suzuki,Maruti Ignis,Hatchback,5.0,Petrol,6.95,20.89,82.0,3.0,4.7,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Maruti_Suzuki_Ignis_in_India.jpg/960px-Maruti_Suzuki_Ignis_in_India.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti S-Presso,Hatchback,5.0,"CNG, Petrol",5.1850000000000005,25.03,61.0,1.0,4.4,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Maruti_s_presso.jpg/960px-Maruti_s_presso.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Ciaz,Sedan,5.0,Petrol,10.845,20.345,96.0,4.0,4.3,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/2016-2017_Suzuki_Ciaz_GLX_1.4_VC41S_%2820210922%29.jpg/960px-2016-2017_Suzuki_Ciaz_GLX_1.4_VC41S_%2820210922%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Eeco,Van,7.0,"CNG, Petrol",5.95,19.71,76.0,1.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/SUZUKI_EECO_MACAU.jpg/960px-SUZUKI_EECO_MACAU.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Maruti Suzuki,Maruti Invicto,SUV,7.0,Hybrid,27.065,23.24,150.0,5.0,4.6,20-30L,
Maruti Suzuki,Maruti Wagon R Flex Fuel,Hatchback,5.0,Petrol,7.125,28.805,78.0,2.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/JMN18_Suzuki_K15B_1.jpg/800px-JMN18_Suzuki_K15B_1.jpg
Mahindra,Mahindra Scorpio N,SUV,7.0,"Diesel, Petrol",19.195,15.0,165.0,5.0,4.7,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Mahindra_Scorpio_Pik-Up_001.jpg/960px-Mahindra_Scorpio_Pik-Up_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Scorpio Classic,SUV,7.0,Diesel,15.52,15.0,130.0,4.0,4.8,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Mahindra_Scorpio.jpg/960px-Mahindra_Scorpio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra XUV 3XO,SUV,5.0,"Diesel, Petrol",11.49,19.0,119.5,5.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Mahindra_XUV_3XO_2025.jpg/960px-Mahindra_XUV_3XO_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra XUV700,SUV,7.0,"Diesel, Petrol",20.49,15.0,175.0,5.0,4.6,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2021_Mahindra_XUV700_2.2_AX7_%28India%29_front_view.png/960px-2021_Mahindra_XUV700_2.2_AX7_%28India%29_front_view.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Thar,SUV,4.0,"Diesel, Petrol",14.475,15.0,133.5,4.0,4.7,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Mahindra_Thar_Photoshoot_At_Perupalem_Beach_%28West_Godavari_District%2CAP%2CIndia_%29_Djdavid.jpg/960px-Mahindra_Thar_Photoshoot_At_Perupalem_Beach_%28West_Godavari_District%2CAP%2CIndia_%29_Djdavid.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Thar Roxx,SUV,5.0,"Diesel, Petrol",17.74,13.5,162.0,5.0,4.7,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Mahindra_Thar_ROXX_on_dirt.jpg/960px-Mahindra_Thar_ROXX_on_dirt.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Bolero,SUV,7.0,Diesel,10.35,16.0,75.0,3.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Mahindra_Bolero_ZLX.jpg/960px-Mahindra_Bolero_ZLX.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Bolero Neo,SUV,7.0,Diesel,11.05,17.0,100.0,1.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Mahindra_TUV_300_Chennai_2016_%282%29.JPG/960px-Mahindra_TUV_300_Chennai_2016_%282%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra Bolero Neo Plus,SUV,9.0,Diesel,11.94,14.0,118.0,5.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Mahindra_TUV_300_Chennai_2016_%282%29.JPG/800px-Mahindra_TUV_300_Chennai_2016_%282%29.JPG
Mahindra,Mahindra XUV400 EV,SUV,5.0,Electric,17.34,15.70165456048878,150.0,5.0,3.9,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Mahindra_XUV300.jpg/960px-Mahindra_XUV300.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra BE 6,SUV,5.0,Electric,21.95,15.70165456048878,255.0,5.0,4.7,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Mahindra_Pik_Up_S6_Karoo.jpg/960px-Mahindra_Pik_Up_S6_Karoo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mahindra,Mahindra XEV 9e,SUV,5.0,Electric,25.95,15.70165456048878,284.0,5.0,4.7,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Mahindra_XEV_9E.jpg/960px-Mahindra_XEV_9E.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Nexon,SUV,5.0,"CNG, Diesel, Petrol",11.975,20.5,108.5,5.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2018_Tata_Nexon_XM.jpg/960px-2018_Tata_Nexon_XM.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Nexon EV,SUV,5.0,Electric,14.84,15.70165456048878,135.0,5.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2018_Tata_Nexon_XM.jpg/960px-2018_Tata_Nexon_XM.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Punch,SUV,5.0,"CNG, Petrol",8.165,22.0,79.5,5.0,4.4,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/2021_Tata_Punch_Creative_%28India%29_front_view_01.png/960px-2021_Tata_Punch_Creative_%28India%29_front_view_01.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Punch EV,SUV,5.0,Electric,12.14,15.70165456048878,120.0,5.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/2021_Tata_Punch_Creative_%28India%29_front_view_01.png/960px-2021_Tata_Punch_Creative_%28India%29_front_view_01.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Altroz,Hatchback,5.0,"CNG, Diesel, Petrol",8.82,22.5,80.5,5.0,4.7,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Tata_Altroz_Cinematic_Photos_%281%29.jpg/960px-Tata_Altroz_Cinematic_Photos_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Tiago,Hatchback,5.0,"CNG, Petrol",7.275,23.5,78.5,4.0,4.4,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Tata_Tiago_%28117%29.JPG/960px-Tata_Tiago_%28117%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Tiago EV,Hatchback,5.0,Electric,9.74,15.70165456048878,73.0,4.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Tata_Tiago_%28117%29.JPG/960px-Tata_Tiago_%28117%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Tigor,Sedan,5.0,"CNG, Petrol",7.925000000000001,23.5,78.5,4.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2017-03-07_Geneva_Motor_Show_1068.JPG/960px-2017-03-07_Geneva_Motor_Show_1068.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Tigor EV,Sedan,5.0,Electric,13.12,15.70165456048878,75.0,4.0,3.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2017-03-07_Geneva_Motor_Show_1068.JPG/960px-2017-03-07_Geneva_Motor_Show_1068.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Harrier,SUV,5.0,Diesel,20.715,15.0,168.0,5.0,4.7,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Tata_Buzzard_Sport%2C_GIMS_2019%2C_Le_Grand-Saconnex_%28GIMS0651%29.jpg/960px-Tata_Buzzard_Sport%2C_GIMS_2019%2C_Le_Grand-Saconnex_%28GIMS0651%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Safari,SUV,7.0,Diesel,21.415,15.0,168.0,5.0,4.7,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/TATA_Safari_Dicor_2.2.jpg/960px-TATA_Safari_Dicor_2.2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Curvv,SUV,5.0,"Diesel, Petrol",14.5,18.5,119.5,5.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/4/4b/2025_Tata_Curvv_Creative%2B_S_Petrol_%28India%29_rear_view.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
Tata,Tata Curvv EV,SUV,5.0,Electric,19.74,15.70165456048878,158.5,5.0,4.4,15-20L,https://upload.wikimedia.org/wikipedia/commons/4/4b/2025_Tata_Curvv_Creative%2B_S_Petrol_%28India%29_rear_view.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
Tata,Tata Harrier EV,SUV,5.0,Electric,25.0,15.70165456048878,225.0,5.0,4.8,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Tata_Buzzard_Sport%2C_GIMS_2019%2C_Le_Grand-Saconnex_%28GIMS0651%29.jpg/960px-Tata_Buzzard_Sport%2C_GIMS_2019%2C_Le_Grand-Saconnex_%28GIMS0651%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Tata,Tata Harrier EV Stealth,SUV,5.0,Electric,28.75,15.70165456048878,210.0,5.0,4.8,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/4th_International_Auto_Show%2C_Bangalore_%282025%29_110.jpg/800px-4th_International_Auto_Show%2C_Bangalore_%282025%29_110.jpg
Hyundai,Hyundai Creta,SUV,5.0,"Diesel, Petrol",15.575,19.0,135.5,3.0,4.6,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/HYUNDAI_CRETA_%2C_iX25_%28SU2%29_China_%281%29.jpg/960px-HYUNDAI_CRETA_%2C_iX25_%28SU2%29_China_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Creta N Line,SUV,5.0,Petrol,18.635,18.0,158.0,3.0,4.7,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/HYUNDAI_CRETA_%2C_iX25_%28SU2%29_China_%281%29.jpg/960px-HYUNDAI_CRETA_%2C_iX25_%28SU2%29_China_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Creta Electric,SUV,5.0,Electric,22.0,15.70165456048878,154.0,5.0,4.7,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Hyundai_Creta_Electric_SU2_EV_PE.jpg/960px-Hyundai_Creta_Electric_SU2_EV_PE.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Venue,SUV,5.0,"Diesel, Petrol",10.71,20.0,100.0,3.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2020_Hyundai_Venue_Ultimate_2019-12-13_2.jpg/960px-2020_Hyundai_Venue_Ultimate_2019-12-13_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Venue N Line,SUV,5.0,Petrol,12.99,18.0,118.0,3.0,4.8,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2020_Hyundai_Venue_Ultimate_2019-12-13_2.jpg/960px-2020_Hyundai_Venue_Ultimate_2019-12-13_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Exter,Hatchback,5.0,"CNG, Petrol",8.28,23.0,75.0,3.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/3/35/2023_Hyundai_Exter_SX_%28O%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
Hyundai,Hyundai i20,Hatchback,5.0,Petrol,9.125,20.0,84.5,3.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Hyundai_i20_Coupe_WRC%2C_IAA_2017%2C_Frankfurt_%281Y7A3189%29.jpg/960px-Hyundai_i20_Coupe_WRC%2C_IAA_2017%2C_Frankfurt_%281Y7A3189%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai i20 N Line,Hatchback,5.0,Petrol,11.26,20.0,118.0,3.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Hyundai_i20_Coupe_WRC%2C_IAA_2017%2C_Frankfurt_%281Y7A3189%29.jpg/960px-Hyundai_i20_Coupe_WRC%2C_IAA_2017%2C_Frankfurt_%281Y7A3189%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Grand i10 Nios,Hatchback,5.0,"CNG, Petrol",7.24,23.5,75.0,2.0,4.5,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Hyundai_i10_in_blue.jpg/960px-Hyundai_i10_in_blue.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Aura,Sedan,5.0,"CNG, Petrol",7.77,24.0,75.0,2.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Hyundai_i10_in_blue.jpg/960px-Hyundai_i10_in_blue.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Verna,Sedan,5.0,Petrol,14.21,19.0,135.5,5.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/HYUNDAI_VERNA_%28HYUNDAI_ACCENT%29_%28RB%2CRC%29_China_%289%29.jpg/960px-HYUNDAI_VERNA_%28HYUNDAI_ACCENT%29_%28RB%2CRC%29_China_%289%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Alcazar,SUV,7.0,"Diesel, Petrol",18.27,19.0,136.0,3.0,4.6,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/2021_Hyundai_Alcazar_2.0_Signature_%28India%29_front_view.png/960px-2021_Hyundai_Alcazar_2.0_Signature_%28India%29_front_view.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Hyundai,Hyundai Ioniq 5,SUV,5.0,Electric,46.05,15.70165456048878,217.0,5.0,4.5,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Hyundai_Ioniq_5_IAA_2021_1X7A0189.jpg/960px-Hyundai_Ioniq_5_IAA_2021_1X7A0189.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Urban Cruiser Hyryder,SUV,5.0,"CNG, Hybrid, Petrol",15.665,23.0,94.5,5.0,4.4,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_Toyota_Urban_Cruiser_Hyryder_V_Hybrid_%28India%29_M15D-FXE_engine.jpg/960px-2022_Toyota_Urban_Cruiser_Hyryder_V_Hybrid_%28India%29_M15D-FXE_engine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
