Brand,Car Name,Body Type,Seats,Fuel Type,Price_Lakh,Mileage_kmpl,Power_BHP,Safety_Stars,Rating_is,Price_Bucket,image_url
Toyota,Toyota Urban Cruiser Taisor,Hatchback,5.0,"CNG, Petrol",10.39,23.5,87.5,4.0,4.6,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Suzuki_Fronx_FFV_Concept.jpg/960px-Suzuki_Fronx_FFV_Concept.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Glanza,Hatchback,5.0,"CNG, Petrol",8.43,26.0,82.5,2.0,4.6,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Toyota_Glanza_%28front%29.jpg/960px-Toyota_Glanza_%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Rumion,MPV,7.0,"CNG, Petrol",12.085,23.0,94.5,5.0,4.8,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/2013_Suzuki_Ertiga_1.4_GX_wagon_%28ZE81S%3B_01-20-2019%29%2C_South_Tangerang.jpg/960px-2013_Suzuki_Ertiga_1.4_GX_wagon_%28ZE81S%3B_01-20-2019%29%2C_South_Tangerang.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Innova Crysta,MPV,7.0,Diesel,23.27,14.0,148.0,5.0,4.8,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/2023_Toyota_Zenix_2.0_v.jpg/960px-2023_Toyota_Zenix_2.0_v.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Innova Hycross,MPV,7.0,Hybrid,25.375,19.5,178.5,5.0,4.6,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/2023_Toyota_Zenix_2.0_v.jpg/960px-2023_Toyota_Zenix_2.0_v.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Fortuner,SUV,7.0,"Diesel, Petrol",42.435,12.0,182.5,5.0,4.5,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Toyota_Fortuner%2C_Cape_Town_%28P1060077%29.jpg/960px-Toyota_Fortuner%2C_Cape_Town_%28P1060077%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Fortuner Legender,SUV,7.0,Diesel,47.55,14.0,201.0,5.0,4.8,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Toyota_Fortuner_4x4_Legender_%28LTD%29_2022.jpg/960px-Toyota_Fortuner_4x4_Legender_%28LTD%29_2022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Hilux,Pickup,5.0,Diesel,34.15,15.70165456048878,201.0,3.0,3.8,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Alsager_Carnival_-_fire_service_Toyota_Hilux_-_Jun_2025.jpg/960px-Alsager_Carnival_-_fire_service_Toyota_Hilux_-_Jun_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Camry,Sedan,5.0,Hybrid,46.17,25.0,184.0,5.0,4.6,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/%28USA-Massachusetts%29_Private_Toyota_Camry_NJ-Z22UKZ_rear_2024-06-06.jpg/960px-%28USA-Massachusetts%29_Private_Toyota_Camry_NJ-Z22UKZ_rear_2024-06-06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Vellfire,MPV,7.0,Hybrid,127.0,19.0,193.0,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Toyota_Alphard%2C_London_%28LRM_20240516_173241%29.jpg/960px-Toyota_Alphard%2C_London_%28LRM_20240516_173241%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Toyota,Toyota Land Cruiser 300,SUV,5.0,Diesel,210.0,14.233333333333333,304.0,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Reflection_on_the_Salar_de_Uyuni%2C_bolivia.jpg/960px-Reflection_on_the_Salar_de_Uyuni%2C_bolivia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Seltos,SUV,5.0,"Diesel, Petrol",15.625,18.5,135.5,3.0,4.7,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Kia_Seltos_IMG_9152.jpg/960px-Kia_Seltos_IMG_9152.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Sonet,SUV,5.0,"Diesel, Petrol",11.87,21.0,100.0,3.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Kia_Sonet_IMG001.jpg/960px-Kia_Sonet_IMG001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Carens,MPV,7.0,"Diesel, Petrol",15.095,17.0,135.5,3.0,4.5,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Kia_Carens_2024_Model.jpg/960px-Kia_Carens_2024_Model.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Carens Clavis,MPV,6.0,Petrol,16.5,17.0,135.5,5.0,4.6,15-20L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/2025_kia_Carens_Clavis_Facelift_1.5_T-GDi_7DCT_%283%29.jpg/960px-2025_kia_Carens_Clavis_Facelift_1.5_T-GDi_7DCT_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Syros,SUV,5.0,Petrol,12.25,18.5,116.0,5.0,4.5,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2025_Kia_Syros_AY.jpg/960px-2025_Kia_Syros_AY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia Carnival,MPV,7.0,Diesel,63.9,14.0,190.0,5.0,2.6,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/KIA_CARNIVAL_%28VQ%29_China.jpg/960px-KIA_CARNIVAL_%28VQ%29_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Kia,Kia EV6,SUV,5.0,Electric,63.47,15.70165456048878,325.0,5.0,4.8,50-100L,https://commons.wikimedia.org/w/resources/assets/file-type-icons/fileicon-ogg.png
Kia,Kia Carens Clavis EV,MPV,6.0,Electric,21.75,15.70165456048878,171.0,5.0,4.5,20-30L,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/2025_kia_Carens_Clavis_Facelift_1.5_T-GDi_7DCT_%283%29.jpg/960px-2025_kia_Carens_Clavis_Facelift_1.5_T-GDi_7DCT_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW 3 Series LWB,Sedan,5.0,Petrol,61.3,14.556333333333331,3685.0,5.0,4.9,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/BMW_3_SERIES_E90_China.jpg/960px-BMW_3_SERIES_E90_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW 5 Series,Sedan,5.0,Petrol,72.9,15.0,255.0,5.0,4.9,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/BPol_BMW_F11%2C_Hamburg-Altona_%28155914%29.jpg/960px-BPol_BMW_F11%2C_Hamburg-Altona_%28155914%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW X5,SUV,5.0,"Diesel, Petrol",96.0,12.0,328.5,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/BMW_X5_M_%28G05%29_1X7A7047.jpg/960px-BMW_X5_M_%28G05%29_1X7A7047.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW M5,Sedan,5.0,Hybrid,199.0,6.5,717.0,5.0,4.9,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/BMW_M5_mule%2C_Munich_%28P1190468%29.jpg/960px-BMW_M5_mule%2C_Munich_%28P1190468%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW X1,SUV,5.0,"Diesel, Petrol",51.0,18.0,141.0,5.0,4.5,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2018_BMW_X1_sDrive18i_xLine_1.5_Front.jpg/960px-2018_BMW_X1_sDrive18i_xLine_1.5_Front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW X3,SUV,5.0,Diesel,72.0,15.0,191.0,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/BMW_G45_X3_M50_DSC_8805.jpg/960px-BMW_G45_X3_M50_DSC_8805.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW M340i,Sedan,5.0,Petrol,72.9,13.0,369.0,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/BMW_M340i_%28G20%29_Washington_DC_Metro_Area%2C_USA_%281%29.jpg/960px-BMW_M340i_%28G20%29_Washington_DC_Metro_Area%2C_USA_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW X7,SUV,7.0,"Diesel, Petrol",130.0,12.5,355.0,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/BMW_G07_X7_M60i_DSC_8564.jpg/960px-BMW_G07_X7_M60i_DSC_8564.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW M4,Coupe,4.0,Petrol,153.0,10.0,533.0,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/BMW_M4%2C_EMS_23%2C_Essen_%28P1170092%29.jpg/960px-BMW_M4%2C_EMS_23%2C_Essen_%28P1170092%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW 7 Series,Sedan,5.0,Petrol,181.0,14.0,328.5,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/BMW_7-Series_%28G70%29_750e_1X7A1899.jpg/960px-BMW_7-Series_%28G70%29_750e_1X7A1899.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW 2 Series Gran Coupe,Coupe,5.0,Petrol,43.9,16.0,182.5,5.0,4.6,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/BMW_220d_%28F74%29_DSC_7359.jpg/960px-BMW_220d_%28F74%29_DSC_7359.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW Z4,Convertible,2.0,Petrol,90.9,12.0,335.0,5.0,4.7,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/BMW_G29_Z4_M40i_%28Facelift%29_1X7A6946.jpg/960px-BMW_G29_Z4_M40i_%28Facelift%29_1X7A6946.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW M8,Coupe,4.0,Petrol,244.0,7.0,604.0,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/BMW_M8_Gran_Coupe_Competition_%28Facelift%29_1X7A6106.jpg/960px-BMW_M8_Gran_Coupe_Competition_%28Facelift%29_1X7A6106.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW M2,Coupe,4.0,Petrol,103.0,10.0,463.0,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/BMW_M2_at_the_2025_Adelaide_Grand_Final_Parade.jpg/960px-BMW_M2_at_the_2025_Adelaide_Grand_Final_Parade.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW iX1 LWB,SUV,5.0,Electric,46.9,15.70165456048878,204.0,5.0,4.7,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/BMW_iX1_1X7A6829.jpg/960px-BMW_iX1_1X7A6829.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW XM,SUV,5.0,Hybrid,260.0,17.857599999999998,563.5,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/BMW_XM_%28G09%29_IMG_7778.jpg/960px-BMW_XM_%28G09%29_IMG_7778.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW i4,Sedan,5.0,Electric,75.0,15.70165456048878,442.0,5.0,4.6,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/BMW_i4_IAA_2021_1X7A0307.jpg/960px-BMW_i4_IAA_2021_1X7A0307.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW i7,Sedan,5.0,Electric,226.5,15.70165456048878,384.0,5.0,4.8,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/BMW_7-Series_%28G70%29_750e_1X7A1899.jpg/960px-BMW_7-Series_%28G70%29_750e_1X7A1899.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW iX,SUV,5.0,Electric,121.0,15.70165456048878,424.5,5.0,4.6,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/BMW_iX_IAA_2021_1X7A0204.jpg/960px-BMW_iX_IAA_2021_1X7A0204.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW i5,Sedan,5.0,Electric,119.0,15.70165456048878,601.0,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/BMW_G60_520i_1X7A2443.jpg/960px-BMW_G60_520i_1X7A2443.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
BMW,BMW X4 M40i,SUV,5.0,Petrol,96.2,10.0,355.0,5.0,4.6,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/BMW_X4_M40i_%28G02%29_Washington_DC_Metro_Area%2C_USA_%281.1%29.jpg/960px-BMW_X4_M40i_%28G02%29_Washington_DC_Metro_Area%2C_USA_%281.1%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Skoda,Skoda Kylaq,SUV,5.0,Petrol,8.945,19.0,114.0,5.0,4.8,0-10L,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/2025_Skoda_Kylaq.png/960px-2025_Skoda_Kylaq.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Skoda,Skoda Slavia,Sedan,5.0,Petrol,14.69,19.0,131.0,5.0,4.7,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Skoda_Slavia_Side_view.jpg/960px-Skoda_Slavia_Side_view.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Skoda,Skoda Kushaq,SUV,5.0,Petrol,14.84,18.5,131.0,5.0,4.4,10-15L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Skoda_Kushaq_Front.jpg/960px-Skoda_Kushaq_Front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Skoda,Skoda Kodiaq,SUV,7.0,Petrol,39.99,14.0,201.0,5.0,4.8,30-50L,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/%C5%A0koda_Kodiaq_II_IMG_9433.jpg/960px-%C5%A0koda_Kodiaq_II_IMG_9433.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz G-Class,SUV,5.0,Petrol,255.0,6.0,451.5,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg/960px-M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz GLC,SUV,5.0,Petrol,75.9,14.759558823529412,224.5,5.0,4.7,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Mercedes-Benz_Concept_GLC_Coupe_IAA_2015.jpg/960px-Mercedes-Benz_Concept_GLC_Coupe_IAA_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz GLA,SUV,5.0,Petrol,51.75,14.759558823529412,174.5,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Mercedes-AMG_GLA_45_S_4MATIC%2B_%28H247%29_1X7A5827.jpg/960px-Mercedes-AMG_GLA_45_S_4MATIC%2B_%28H247%29_1X7A5827.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz C-Class,Sedan,5.0,Petrol,61.85,14.556333333333331,226.0,5.0,4.7,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/DTM_Mercedes_w204_Schneider_amk.jpg/960px-DTM_Mercedes_w204_Schneider_amk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz E-Class,Sedan,5.0,Petrol,76.05,14.556333333333331,284.5,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg/960px-M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz GLS,SUV,7.0,Petrol,132.0,14.759558823529412,368.5,5.0,4.3,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Mercedes-Benz_GL-GLS-Class_timeline.jpg/960px-Mercedes-Benz_GL-GLS-Class_timeline.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz GLE,SUV,5.0,Petrol,97.85,14.759558823529412,320.0,5.0,4.8,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Mercedes-AMG_GLE_63_S_4MATIC_IMG_1288.jpg/960px-Mercedes-AMG_GLE_63_S_4MATIC_IMG_1288.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz S-Class,Sedan,5.0,Petrol,177.0,13.5,328.5,5.0,4.5,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg/960px-M%C3%BCnster%2C_Beresa%2C_Mercedes-Benz_C-Klasse_Cabrio_--_2018_--_1757.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz Maybach S-Class,Sedan,5.0,Petrol,272.0,8.0,549.5,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Mercedes-Benz_%26_Maybach_Type_223_S-Class_%283%29.jpg/960px-Mercedes-Benz_%26_Maybach_Type_223_S-Class_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz Maybach GLS,SUV,4.0,Petrol,335.0,14.759558823529412,550.0,5.0,4.6,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/MERCEDES_MAYBACH_GLS_China.jpg/960px-MERCEDES_MAYBACH_GLS_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz EQB,SUV,7.0,Petrol,74.5,14.759558823529412,368.5,5.0,4.6,50-100L,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/MERCEDES-EQ_EQB_China_%284%29.jpg/960px-MERCEDES-EQ_EQB_China_%284%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz EQS,Sedan,5.0,Petrol,162.0,14.556333333333331,403.2857142857143,5.0,4.6,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Mercedes-Benz_Vision_EQS_at_IAA_2019_IMG_0753.jpg/960px-Mercedes-Benz_Vision_EQS_at_IAA_2019_IMG_0753.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz EQS SUV,SUV,7.0,Petrol,141.0,14.759558823529412,368.5,5.0,4.6,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Mercedes-Benz_X296_1X7A1725.jpg/960px-Mercedes-Benz_X296_1X7A1725.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz EQE SUV,SUV,5.0,Petrol,139.0,14.759558823529412,403.2857142857143,5.0,4.6,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Mercedes-AMG_EQE_SUV_43_%28X294%29_IAA_2023_1X7A0449.jpg/960px-Mercedes-AMG_EQE_SUV_43_%28X294%29_IAA_2023_1X7A0449.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
Mercedes-Benz,Mercedes-Benz Maybach EQS SUV,SUV,4.0,Petrol,225.0,14.759558823529412,586.6666666666666,5.0,4.7,100L+,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/2025_Mercedes-Maybach_EQS_680_SUV_-_02.jpg/960px-2025_Mercedes-Maybach_EQS_680_SUV_-_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
